event_id,query_id,sku_clicked,position,clicked
EVT-01995,Q101,RW-1369,4,1
EVT-01996,Q034,RW-1085,3,1
EVT-01997,Q048,RW-1064,7,1
EVT-01998,Q096,RW-1399,1,1
EVT-01999,Q112,RW-1137,1,1
EVT-02000,Q094,RW-1060,1,1
EVT-02001,Q099,RW-1015,1,1
EVT-02002,Q043,RW-1219,1,1
EVT-02003,Q035,RW-1268,6,1
EVT-02004,Q009,RW-1134,1,1
EVT-02005,Q092,RW-1295,1,1
EVT-02006,Q081,RW-1039,4,1
EVT-02007,Q064,RW-1233,2,1
EVT-02008,Q066,RW-1184,4,1
EVT-02009,Q008,RW-1255,1,1
EVT-02010,Q110,RW-1290,2,1
EVT-02011,Q022,RW-1188,1,1
EVT-02012,Q021,RW-1130,1,1
EVT-02013,Q099,RW-1052,6,1
EVT-02014,Q115,RW-1293,1,1
EVT-02015,Q087,RW-1370,2,1
EVT-02016,Q015,RW-1116,2,1
EVT-02017,Q095,RW-1260,1,1
EVT-02018,Q001,RW-1022,6,1
EVT-02019,Q110,RW-1006,1,1
EVT-02020,Q032,RW-1023,3,1
EVT-02021,Q061,RW-1186,8,1
EVT-02022,Q050,RW-1076,2,1
EVT-02023,Q023,RW-1018,7,1
EVT-02024,Q071,RW-1365,1,1
EVT-02025,Q095,RW-1335,2,1
EVT-02026,Q054,RW-1114,1,1
EVT-02027,Q042,RW-1127,3,1
EVT-02028,Q054,RW-1368,9,1
EVT-02029,Q041,RW-1138,1,1
EVT-02030,Q106,RW-1039,3,1
EVT-02031,Q074,RW-1190,1,1
EVT-02032,Q016,RW-1257,2,1
EVT-02033,Q087,RW-1026,2,1
EVT-02034,Q023,RW-1114,8,1
EVT-02035,Q103,RW-1264,3,1
EVT-02036,Q006,RW-1205,1,1
EVT-02037,Q009,RW-1238,1,1
EVT-02038,Q111,RW-1144,1,1
EVT-02039,Q100,RW-1159,1,1
EVT-02040,Q042,RW-1044,1,1
EVT-02041,Q071,RW-1233,5,1
EVT-02042,Q002,RW-1188,2,1
EVT-02043,Q026,RW-1149,2,1
EVT-02044,Q073,RW-1155,1,1
EVT-02045,Q095,RW-1318,5,1
EVT-02046,Q032,RW-1237,3,1
EVT-02047,Q048,RW-1302,1,1
EVT-02048,Q064,RW-1395,3,1
EVT-02049,Q100,RW-1100,2,1
EVT-02050,Q094,RW-1279,1,1
EVT-02051,Q098,RW-1125,2,1
EVT-02052,Q020,RW-1003,2,1
EVT-02053,Q120,RW-1209,1,1
EVT-02054,Q004,RW-1119,7,1
EVT-02055,Q070,RW-1177,5,1
EVT-02056,Q082,RW-1355,3,1
EVT-02057,Q113,RW-1004,2,1
EVT-02058,Q043,RW-1000,2,1
EVT-02059,Q098,RW-1336,3,1
EVT-02060,Q049,RW-1377,2,1
EVT-02061,Q094,RW-1157,1,1
EVT-02062,Q014,RW-1105,2,1
EVT-02063,Q068,RW-1121,4,1
EVT-02064,Q054,RW-1251,2,1
EVT-02065,Q008,RW-1072,1,1
EVT-02066,Q092,RW-1143,4,1
EVT-02067,Q012,RW-1022,1,1
EVT-02068,Q118,RW-1118,1,1
EVT-02069,Q115,RW-1266,1,1
EVT-02070,Q053,RW-1358,1,1
EVT-02071,Q115,RW-1190,4,1
EVT-02072,Q059,RW-1382,2,1
EVT-02073,Q011,RW-1297,1,1
EVT-02074,Q013,RW-1258,5,1
EVT-02075,Q018,RW-1326,5,1
EVT-02076,Q105,RW-1201,5,1
EVT-02077,Q010,RW-1303,1,1
EVT-02078,Q073,RW-1031,2,1
EVT-02079,Q056,RW-1339,9,1
EVT-02080,Q017,RW-1121,4,1
EVT-02081,Q038,RW-1133,1,1
EVT-02082,Q109,RW-1161,1,1
EVT-02083,Q119,RW-1201,2,1
EVT-02084,Q090,RW-1376,6,1
EVT-02085,Q042,RW-1162,2,1
EVT-02086,Q058,RW-1139,2,1
EVT-02087,Q030,RW-1038,1,1
EVT-02088,Q026,RW-1069,3,1
EVT-02089,Q100,RW-1394,4,1
EVT-02090,Q075,RW-1055,2,1
EVT-02091,Q020,RW-1054,4,1
EVT-02092,Q022,RW-1230,8,1
EVT-02093,Q060,RW-1160,1,1
EVT-02094,Q053,RW-1061,2,1
EVT-02095,Q069,RW-1183,1,1
EVT-02096,Q099,RW-1106,4,1
EVT-02097,Q058,RW-1157,2,1
EVT-02098,Q060,RW-1135,3,1
EVT-02099,Q110,RW-1061,4,1
EVT-02100,Q012,RW-1080,2,1
EVT-02101,Q104,RW-1351,6,1
EVT-02102,Q039,RW-1360,2,1
EVT-02103,Q090,RW-1308,1,1
EVT-02104,Q006,RW-1110,3,1
EVT-02105,Q107,RW-1167,4,1
EVT-02106,Q019,RW-1046,1,1
EVT-02107,Q092,RW-1127,5,1
EVT-02108,Q046,RW-1202,6,1
EVT-02109,Q066,RW-1025,1,1
EVT-02110,Q087,RW-1153,9,1
EVT-02111,Q034,RW-1089,1,1
EVT-02112,Q004,RW-1207,1,1
EVT-02113,Q110,RW-1231,1,1
EVT-02114,Q072,RW-1383,6,1
EVT-02115,Q071,RW-1127,3,1
EVT-02116,Q013,RW-1236,1,1
EVT-02117,Q014,RW-1071,2,1
EVT-02118,Q016,RW-1006,3,1
EVT-02119,Q008,RW-1399,1,1
EVT-02120,Q029,RW-1066,5,1
EVT-02121,Q026,RW-1205,4,1
EVT-02122,Q048,RW-1351,2,1
EVT-02123,Q081,RW-1330,8,1
EVT-02124,Q011,RW-1298,2,1
EVT-02125,Q076,RW-1132,9,1
EVT-02126,Q118,RW-1038,3,1
EVT-02127,Q003,RW-1033,3,1
EVT-02128,Q026,RW-1330,1,1
EVT-02129,Q057,RW-1065,5,1
EVT-02130,Q012,RW-1169,2,1
EVT-02131,Q016,RW-1021,1,1
EVT-02132,Q060,RW-1025,1,1
EVT-02133,Q022,RW-1293,2,1
EVT-02134,Q056,RW-1370,2,1
EVT-02135,Q051,RW-1254,3,1
EVT-02136,Q004,RW-1195,6,1
EVT-02137,Q088,RW-1218,1,1
EVT-02138,Q023,RW-1181,3,1
EVT-02139,Q028,RW-1095,1,1
EVT-02140,Q036,RW-1143,5,1
EVT-02141,Q058,RW-1076,4,1
EVT-02142,Q005,RW-1314,2,1
EVT-02143,Q080,RW-1315,3,1
EVT-02144,Q032,RW-1331,1,1
EVT-02145,Q038,RW-1255,2,1
EVT-02146,Q053,RW-1281,4,1
EVT-02147,Q062,RW-1031,2,1
EVT-02148,Q012,RW-1143,2,1
EVT-02149,Q050,RW-1070,2,1
EVT-02150,Q054,RW-1102,4,1
EVT-02151,Q083,RW-1269,1,1
EVT-02152,Q032,RW-1322,1,1
EVT-02153,Q103,RW-1278,3,1
EVT-02154,Q102,RW-1009,4,1
EVT-02155,Q049,RW-1365,1,1
EVT-02156,Q046,RW-1245,1,1
EVT-02157,Q070,RW-1248,1,1
EVT-02158,Q045,RW-1289,1,1
EVT-02159,Q065,RW-1164,2,1
EVT-02160,Q050,RW-1138,3,1
EVT-02161,Q024,RW-1013,3,1
EVT-02162,Q041,RW-1305,3,1
EVT-02163,Q029,RW-1015,2,1
EVT-02164,Q115,RW-1398,5,1
EVT-02165,Q036,RW-1029,2,1
EVT-02166,Q104,RW-1241,8,1
EVT-02167,Q068,RW-1183,3,1
EVT-02168,Q099,RW-1299,1,1
EVT-02169,Q030,RW-1081,3,1
EVT-02170,Q013,RW-1126,1,1
EVT-02171,Q085,RW-1123,3,1
EVT-02172,Q035,RW-1273,1,1
EVT-02173,Q105,RW-1377,1,1
EVT-02174,Q008,RW-1391,5,1
EVT-02175,Q029,RW-1294,1,1
EVT-02176,Q109,RW-1198,5,1
EVT-02177,Q046,RW-1088,1,1
EVT-02178,Q023,RW-1121,3,1
EVT-02179,Q076,RW-1162,3,1
EVT-02180,Q104,RW-1377,2,1
EVT-02181,Q090,RW-1183,1,1
EVT-02182,Q117,RW-1302,1,1
EVT-02183,Q004,RW-1360,1,1
EVT-02184,Q090,RW-1180,1,1
EVT-02185,Q073,RW-1288,3,1
EVT-02186,Q019,RW-1288,7,1
EVT-02187,Q025,RW-1252,5,1
EVT-02188,Q070,RW-1158,4,1
EVT-02189,Q023,RW-1251,4,1
EVT-02190,Q005,RW-1046,3,1
EVT-02191,Q008,RW-1119,1,1
EVT-02192,Q078,RW-1112,6,1
EVT-02193,Q003,RW-1269,3,1
EVT-02194,Q062,RW-1000,2,1
EVT-02195,Q043,RW-1314,1,1
EVT-02196,Q026,RW-1066,2,1
EVT-02197,Q044,RW-1367,2,1
EVT-02198,Q023,RW-1165,5,1
EVT-02199,Q008,RW-1011,2,1
EVT-02200,Q019,RW-1300,2,1
EVT-02201,Q091,RW-1072,8,1
EVT-02202,Q100,RW-1056,1,1
EVT-02203,Q109,RW-1269,2,1
EVT-02204,Q111,RW-1186,1,1
EVT-02205,Q010,RW-1191,3,1
EVT-02206,Q091,RW-1339,6,1
EVT-02207,Q051,RW-1300,1,1
EVT-02208,Q013,RW-1172,5,1
EVT-02209,Q039,RW-1165,1,1
EVT-02210,Q018,RW-1080,6,1
EVT-02211,Q094,RW-1223,4,1
EVT-02212,Q102,RW-1327,4,1
EVT-02213,Q063,RW-1332,1,1
EVT-02214,Q041,RW-1089,8,1
EVT-02215,Q091,RW-1287,3,1
EVT-02216,Q089,RW-1314,1,1
EVT-02217,Q101,RW-1182,4,1
EVT-02218,Q029,RW-1340,1,1
EVT-02219,Q076,RW-1089,5,1
EVT-02220,Q049,RW-1157,1,1
EVT-02221,Q094,RW-1352,3,1
EVT-02222,Q038,RW-1065,2,1
EVT-02223,Q023,RW-1373,1,1
EVT-02224,Q001,RW-1359,1,1
EVT-02225,Q074,RW-1200,1,1
EVT-02226,Q109,RW-1394,2,1
EVT-02227,Q073,RW-1016,1,1
EVT-02228,Q024,RW-1308,2,1
EVT-02229,Q041,RW-1313,1,1
EVT-02230,Q029,RW-1327,1,1
EVT-02231,Q073,RW-1053,3,1
EVT-02232,Q120,RW-1254,1,1
EVT-02233,Q019,RW-1169,6,1
EVT-02234,Q096,RW-1039,5,1
EVT-02235,Q031,RW-1177,3,1
EVT-02236,Q041,RW-1085,2,1
EVT-02237,Q082,RW-1045,6,1
EVT-02238,Q106,RW-1362,1,1
EVT-02239,Q086,RW-1327,1,1
EVT-02240,Q094,RW-1171,1,1
EVT-02241,Q058,RW-1005,4,1
EVT-02242,Q034,RW-1107,1,1
EVT-02243,Q032,RW-1354,2,1
EVT-02244,Q009,RW-1179,10,1
EVT-02245,Q033,RW-1055,5,1
EVT-02246,Q093,RW-1000,2,1
EVT-02247,Q007,RW-1197,1,1
EVT-02248,Q057,RW-1375,5,1
EVT-02249,Q054,RW-1085,2,1
EVT-02250,Q114,RW-1211,1,1
EVT-02251,Q064,RW-1193,1,1
EVT-02252,Q045,RW-1279,6,1
EVT-02253,Q049,RW-1051,3,1
EVT-02254,Q107,RW-1245,4,1
EVT-02255,Q101,RW-1295,5,1
EVT-02256,Q084,RW-1388,2,1
EVT-02257,Q088,RW-1115,2,1
EVT-02258,Q021,RW-1231,2,1
EVT-02259,Q010,RW-1017,1,1
EVT-02260,Q038,RW-1010,2,1
EVT-02261,Q041,RW-1133,4,1
EVT-02262,Q014,RW-1037,3,1
EVT-02263,Q044,RW-1087,6,1
EVT-02264,Q114,RW-1192,2,1
EVT-02265,Q021,RW-1374,3,1
EVT-02266,Q010,RW-1280,3,1
EVT-02267,Q115,RW-1047,2,1
EVT-02268,Q044,RW-1304,3,1
EVT-02269,Q079,RW-1247,1,1
EVT-02270,Q091,RW-1015,2,1
EVT-02271,Q056,RW-1334,1,1
EVT-02272,Q022,RW-1310,2,1
EVT-02273,Q114,RW-1222,2,1
EVT-02274,Q021,RW-1027,3,1
EVT-02275,Q013,RW-1169,7,1
EVT-02276,Q027,RW-1097,3,1
EVT-02277,Q053,RW-1356,3,1
EVT-02278,Q071,RW-1369,2,1
EVT-02279,Q119,RW-1373,3,1
EVT-02280,Q070,RW-1135,1,1
EVT-02281,Q085,RW-1144,1,1
EVT-02282,Q039,RW-1121,2,1
EVT-02283,Q013,RW-1025,2,1
EVT-02284,Q051,RW-1292,1,1
EVT-02285,Q071,RW-1251,1,1
EVT-02286,Q020,RW-1027,1,1
EVT-02287,Q047,RW-1001,8,1
EVT-02288,Q055,RW-1044,1,1
EVT-02289,Q038,RW-1338,2,1
EVT-02290,Q081,RW-1307,1,1
EVT-02291,Q062,RW-1102,3,1
EVT-02292,Q013,RW-1013,1,1
EVT-02293,Q027,RW-1087,1,1
EVT-02294,Q082,RW-1149,2,1
EVT-02295,Q011,RW-1242,1,1
EVT-02296,Q109,RW-1059,1,1
EVT-02297,Q040,RW-1203,1,1
EVT-02298,Q061,RW-1250,1,1
EVT-02299,Q115,RW-1338,1,1
EVT-02300,Q034,RW-1046,1,1
EVT-02301,Q083,RW-1278,4,1
EVT-02302,Q050,RW-1094,2,1
EVT-02303,Q048,RW-1195,2,1
EVT-02304,Q048,RW-1095,1,1
EVT-02305,Q058,RW-1022,7,1
EVT-02306,Q034,RW-1225,2,1
EVT-02307,Q060,RW-1134,1,1
EVT-02308,Q029,RW-1137,3,1
EVT-02309,Q073,RW-1031,1,1
EVT-02310,Q020,RW-1385,1,1
EVT-02311,Q090,RW-1341,2,1
EVT-02312,Q013,RW-1043,5,1
EVT-02313,Q086,RW-1176,2,1
EVT-02314,Q104,RW-1277,3,1
EVT-02315,Q053,RW-1387,10,1
EVT-02316,Q076,RW-1116,1,1
EVT-02317,Q071,RW-1031,1,1
EVT-02318,Q108,RW-1198,2,1
EVT-02319,Q105,RW-1267,2,1
EVT-02320,Q054,RW-1274,2,1
EVT-02321,Q088,RW-1243,6,1
EVT-02322,Q074,RW-1120,3,1
EVT-02323,Q061,RW-1153,3,1
EVT-02324,Q011,RW-1202,1,1
EVT-02325,Q116,RW-1365,4,1
EVT-02326,Q005,RW-1257,7,1
EVT-02327,Q074,RW-1264,4,1
EVT-02328,Q103,RW-1292,1,1
EVT-02329,Q087,RW-1317,3,1
EVT-02330,Q019,RW-1061,1,1
EVT-02331,Q097,RW-1229,1,1
EVT-02332,Q023,RW-1085,1,1
EVT-02333,Q028,RW-1098,3,1
EVT-02334,Q017,RW-1021,3,1
EVT-02335,Q055,RW-1040,1,1
EVT-02336,Q088,RW-1222,2,1
EVT-02337,Q026,RW-1321,2,1
EVT-02338,Q019,RW-1304,2,1
EVT-02339,Q034,RW-1163,1,1
EVT-02340,Q117,RW-1372,2,1
EVT-02341,Q118,RW-1034,4,1
EVT-02342,Q012,RW-1198,1,1
EVT-02343,Q072,RW-1203,1,1
EVT-02344,Q071,RW-1166,2,1
EVT-02345,Q110,RW-1141,7,1
EVT-02346,Q067,RW-1234,3,1
EVT-02347,Q118,RW-1006,3,1
EVT-02348,Q101,RW-1358,2,1
EVT-02349,Q080,RW-1300,2,1
EVT-02350,Q067,RW-1214,1,1
EVT-02351,Q015,RW-1212,3,1
EVT-02352,Q020,RW-1075,6,1
EVT-02353,Q073,RW-1301,3,1
EVT-02354,Q075,RW-1388,5,1
EVT-02355,Q013,RW-1054,3,1
EVT-02356,Q073,RW-1399,1,1
EVT-02357,Q013,RW-1146,6,1
EVT-02358,Q112,RW-1274,1,1
EVT-02359,Q113,RW-1176,2,1
EVT-02360,Q113,RW-1210,1,1
EVT-02361,Q034,RW-1196,1,1
EVT-02362,Q084,RW-1248,2,1
EVT-02363,Q074,RW-1311,1,1
EVT-02364,Q061,RW-1019,2,1
EVT-02365,Q023,RW-1141,2,1
EVT-02366,Q052,RW-1073,1,1
EVT-02367,Q080,RW-1311,1,1
EVT-02368,Q088,RW-1355,2,1
EVT-02369,Q052,RW-1019,1,1
EVT-02370,Q051,RW-1169,3,1
EVT-02371,Q089,RW-1121,3,1
EVT-02372,Q007,RW-1381,5,1
EVT-02373,Q061,RW-1137,3,1
EVT-02374,Q115,RW-1190,2,1
EVT-02375,Q003,RW-1172,3,1
EVT-02376,Q105,RW-1155,1,1
EVT-02377,Q040,RW-1143,1,1
EVT-02378,Q108,RW-1251,4,1
EVT-02379,Q110,RW-1356,2,1
EVT-02380,Q088,RW-1050,4,1
EVT-02381,Q112,RW-1116,4,1
EVT-02382,Q018,RW-1153,5,1
EVT-02383,Q096,RW-1226,6,1
EVT-02384,Q100,RW-1164,2,1
EVT-02385,Q035,RW-1373,1,1
EVT-02386,Q054,RW-1309,2,1
EVT-02387,Q083,RW-1045,2,1
EVT-02388,Q025,RW-1226,3,1
EVT-02389,Q028,RW-1208,3,1
EVT-02390,Q095,RW-1248,3,1
EVT-02391,Q098,RW-1264,2,1
EVT-02392,Q112,RW-1191,1,1
EVT-02393,Q106,RW-1028,2,1
EVT-02394,Q066,RW-1081,1,1
EVT-02395,Q009,RW-1159,6,1
EVT-02396,Q091,RW-1259,1,1
EVT-02397,Q052,RW-1069,1,1
EVT-02398,Q100,RW-1268,1,1
EVT-02399,Q113,RW-1291,3,1
EVT-02400,Q004,RW-1088,3,1
EVT-02401,Q025,RW-1102,1,1
EVT-02402,Q108,RW-1029,1,1
EVT-02403,Q032,RW-1016,2,1
EVT-02404,Q059,RW-1025,1,1
EVT-02405,Q118,RW-1184,3,1
EVT-02406,Q091,RW-1101,3,1
EVT-02407,Q036,RW-1188,2,1
EVT-02408,Q106,RW-1237,1,1
EVT-02409,Q065,RW-1203,9,1
EVT-02410,Q082,RW-1063,2,1
EVT-02411,Q088,RW-1015,3,1
EVT-02412,Q031,RW-1190,1,1
EVT-02413,Q063,RW-1304,2,1
EVT-02414,Q058,RW-1090,1,1
EVT-02415,Q112,RW-1242,2,1
EVT-02416,Q076,RW-1282,8,1
EVT-02417,Q045,RW-1176,2,1
EVT-02418,Q021,RW-1132,1,1
EVT-02419,Q096,RW-1352,1,1
EVT-02420,Q012,RW-1145,2,1
EVT-02421,Q004,RW-1197,1,1
EVT-02422,Q007,RW-1083,1,1
EVT-02423,Q110,RW-1292,4,1
EVT-02424,Q100,RW-1109,2,1
EVT-02425,Q110,RW-1113,1,1
EVT-02426,Q083,RW-1115,6,1
EVT-02427,Q087,RW-1105,1,1
EVT-02428,Q035,RW-1333,7,1
EVT-02429,Q053,RW-1262,1,1
EVT-02430,Q003,RW-1399,5,1
EVT-02431,Q099,RW-1349,3,1
EVT-02432,Q002,RW-1242,4,1
EVT-02433,Q117,RW-1067,9,1
EVT-02434,Q083,RW-1088,1,1
EVT-02435,Q077,RW-1004,8,1
EVT-02436,Q029,RW-1129,2,1
EVT-02437,Q078,RW-1156,2,1
EVT-02438,Q092,RW-1363,1,1
EVT-02439,Q083,RW-1140,2,1
EVT-02440,Q055,RW-1192,1,1
EVT-02441,Q110,RW-1178,2,1
EVT-02442,Q059,RW-1129,2,1
EVT-02443,Q028,RW-1238,4,1
EVT-02444,Q039,RW-1346,5,1
EVT-02445,Q067,RW-1319,2,1
EVT-02446,Q051,RW-1299,1,1
EVT-02447,Q014,RW-1003,1,1
EVT-02448,Q066,RW-1339,1,1
EVT-02449,Q108,RW-1191,1,1
EVT-02450,Q072,RW-1331,1,1
EVT-02451,Q077,RW-1311,1,1
EVT-02452,Q037,RW-1152,8,1
EVT-02453,Q088,RW-1055,2,1
EVT-02454,Q062,RW-1032,1,1
EVT-02455,Q044,RW-1141,2,1
EVT-02456,Q082,RW-1166,1,1
EVT-02457,Q111,RW-1141,2,1
EVT-02458,Q034,RW-1335,3,1
EVT-02459,Q092,RW-1333,2,1
EVT-02460,Q039,RW-1096,2,1
EVT-02461,Q020,RW-1264,10,1
EVT-02462,Q098,RW-1123,5,1
EVT-02463,Q116,RW-1029,3,1
EVT-02464,Q104,RW-1307,2,1
EVT-02465,Q052,RW-1338,3,1
EVT-02466,Q041,RW-1348,1,1
EVT-02467,Q018,RW-1369,2,1
EVT-02468,Q004,RW-1335,1,1
EVT-02469,Q064,RW-1151,2,1
EVT-02470,Q034,RW-1214,2,1
EVT-02471,Q052,RW-1198,1,1
EVT-02472,Q095,RW-1018,8,1
EVT-02473,Q075,RW-1362,6,1
EVT-02474,Q074,RW-1097,3,1
EVT-02475,Q044,RW-1371,2,1
EVT-02476,Q092,RW-1113,5,1
EVT-02477,Q088,RW-1273,1,1
EVT-02478,Q082,RW-1243,4,1
EVT-02479,Q117,RW-1343,1,1
EVT-02480,Q046,RW-1259,4,1
EVT-02481,Q039,RW-1087,1,1
EVT-02482,Q108,RW-1336,5,1
EVT-02483,Q113,RW-1285,7,1
EVT-02484,Q024,RW-1150,1,1
EVT-02485,Q013,RW-1241,2,1
EVT-02486,Q017,RW-1379,9,1
EVT-02487,Q034,RW-1371,2,1
EVT-02488,Q104,RW-1286,5,1
EVT-02489,Q098,RW-1093,2,1
EVT-02490,Q088,RW-1171,2,1
EVT-02491,Q084,RW-1045,1,1
EVT-02492,Q029,RW-1181,1,1
EVT-02493,Q029,RW-1381,4,1
EVT-02494,Q112,RW-1157,2,1
EVT-02495,Q054,RW-1169,2,1
EVT-02496,Q048,RW-1133,2,1
EVT-02497,Q075,RW-1150,2,1
EVT-02498,Q060,RW-1060,5,1
EVT-02499,Q061,RW-1027,9,1
EVT-02500,Q111,RW-1324,2,1
EVT-02501,Q075,RW-1297,4,1
EVT-02502,Q080,RW-1036,4,1
EVT-02503,Q061,RW-1099,2,1
EVT-02504,Q065,RW-1061,7,1
EVT-02505,Q112,RW-1348,1,1
EVT-02506,Q049,RW-1271,1,1
EVT-02507,Q039,RW-1211,5,1
EVT-02508,Q007,RW-1077,2,1
EVT-02509,Q018,RW-1102,5,1
EVT-02510,Q044,RW-1209,6,1
EVT-02511,Q073,RW-1234,1,1
EVT-02512,Q019,RW-1161,5,1
EVT-02513,Q111,RW-1366,2,1
EVT-02514,Q024,RW-1398,2,1
EVT-02515,Q011,RW-1249,3,1
EVT-02516,Q043,RW-1323,6,1
EVT-02517,Q023,RW-1160,1,1
EVT-02518,Q082,RW-1029,2,1
EVT-02519,Q001,RW-1231,3,1
EVT-02520,Q036,RW-1107,3,1
EVT-02521,Q098,RW-1396,3,1
EVT-02522,Q022,RW-1295,1,1
EVT-02523,Q098,RW-1081,1,1
EVT-02524,Q063,RW-1390,2,1
EVT-02525,Q100,RW-1045,4,1
EVT-02526,Q017,RW-1314,1,1
EVT-02527,Q056,RW-1324,1,1
EVT-02528,Q055,RW-1206,7,1
EVT-02529,Q055,RW-1244,1,1
EVT-02530,Q050,RW-1002,10,1
EVT-02531,Q005,RW-1273,3,1
EVT-02532,Q026,RW-1374,4,1
EVT-02533,Q048,RW-1007,1,1
EVT-02534,Q115,RW-1164,1,1
EVT-02535,Q097,RW-1271,3,1
EVT-02536,Q025,RW-1009,5,1
EVT-02537,Q087,RW-1002,3,1
EVT-02538,Q081,RW-1375,1,1
EVT-02539,Q032,RW-1115,4,1
EVT-02540,Q089,RW-1176,4,1
EVT-02541,Q040,RW-1066,3,1
EVT-02542,Q014,RW-1196,4,1
EVT-02543,Q065,RW-1301,5,1
EVT-02544,Q040,RW-1085,3,1
EVT-02545,Q009,RW-1023,1,1
EVT-02546,Q039,RW-1148,2,1
EVT-02547,Q059,RW-1372,1,1
EVT-02548,Q067,RW-1305,2,1
EVT-02549,Q068,RW-1172,2,1
EVT-02550,Q056,RW-1351,1,1
EVT-02551,Q018,RW-1175,1,1
EVT-02552,Q116,RW-1250,1,1
EVT-02553,Q046,RW-1384,4,1
EVT-02554,Q025,RW-1084,7,1
EVT-02555,Q117,RW-1206,1,1
EVT-02556,Q003,RW-1116,7,1
EVT-02557,Q029,RW-1372,2,1
EVT-02558,Q017,RW-1108,1,1
EVT-02559,Q094,RW-1011,1,1
EVT-02560,Q076,RW-1258,2,1
EVT-02561,Q022,RW-1063,4,1
EVT-02562,Q047,RW-1364,3,1
EVT-02563,Q084,RW-1019,1,1
EVT-02564,Q049,RW-1327,1,1
EVT-02565,Q033,RW-1394,2,1
EVT-02566,Q069,RW-1319,1,1
EVT-02567,Q007,RW-1304,1,1
EVT-02568,Q007,RW-1338,1,1
EVT-02569,Q014,RW-1334,4,1
EVT-02570,Q108,RW-1010,6,1
EVT-02571,Q007,RW-1353,2,1
EVT-02572,Q015,RW-1213,6,1
EVT-02573,Q057,RW-1194,1,1
EVT-02574,Q016,RW-1280,2,1
EVT-02575,Q033,RW-1242,1,1
EVT-02576,Q090,RW-1078,3,1
EVT-02577,Q027,RW-1355,8,1
EVT-02578,Q088,RW-1322,3,1
EVT-02579,Q002,RW-1154,2,1
EVT-02580,Q054,RW-1338,3,1
EVT-02581,Q013,RW-1339,1,1
EVT-02582,Q067,RW-1138,5,1
EVT-02583,Q080,RW-1310,2,1
EVT-02584,Q090,RW-1070,2,1
EVT-02585,Q054,RW-1053,2,1
EVT-02586,Q066,RW-1368,3,1
EVT-02587,Q080,RW-1060,1,1
EVT-02588,Q037,RW-1058,3,1
EVT-02589,Q101,RW-1054,1,1
EVT-02590,Q064,RW-1101,3,1
EVT-02591,Q078,RW-1102,4,1
EVT-02592,Q100,RW-1134,4,1
EVT-02593,Q107,RW-1267,2,1
EVT-02594,Q026,RW-1183,2,1
EVT-02595,Q091,RW-1209,1,1
EVT-02596,Q038,RW-1082,4,1
EVT-02597,Q006,RW-1280,1,1
EVT-02598,Q064,RW-1106,2,1
EVT-02599,Q089,RW-1246,1,1
EVT-02600,Q043,RW-1120,1,1
EVT-02601,Q001,RW-1006,3,1
EVT-02602,Q086,RW-1045,1,1
EVT-02603,Q117,RW-1056,3,1
EVT-02604,Q107,RW-1293,1,1
EVT-02605,Q086,RW-1252,1,1
EVT-02606,Q020,RW-1046,2,1
EVT-02607,Q100,RW-1261,1,1
EVT-02608,Q010,RW-1370,1,1
EVT-02609,Q093,RW-1051,3,1
EVT-02610,Q116,RW-1131,1,1
EVT-02611,Q083,RW-1118,5,1
EVT-02612,Q059,RW-1151,1,1
EVT-02613,Q034,RW-1237,1,1
EVT-02614,Q007,RW-1051,3,1
EVT-02615,Q105,RW-1089,1,1
EVT-02616,Q112,RW-1020,1,1
EVT-02617,Q110,RW-1148,2,1
EVT-02618,Q047,RW-1346,1,1
EVT-02619,Q041,RW-1218,5,1
EVT-02620,Q095,RW-1059,1,1
EVT-02621,Q013,RW-1388,4,1
EVT-02622,Q114,RW-1023,6,1
EVT-02623,Q002,RW-1070,2,1
EVT-02624,Q085,RW-1331,6,1
EVT-02625,Q022,RW-1168,2,1
EVT-02626,Q046,RW-1224,8,1
EVT-02627,Q080,RW-1137,1,1
EVT-02628,Q113,RW-1375,3,1
EVT-02629,Q012,RW-1190,2,1
EVT-02630,Q105,RW-1175,2,1
EVT-02631,Q024,RW-1058,3,1
EVT-02632,Q052,RW-1204,3,1
EVT-02633,Q059,RW-1139,1,1
EVT-02634,Q107,RW-1197,1,1
EVT-02635,Q089,RW-1244,3,1
EVT-02636,Q103,RW-1215,3,1
EVT-02637,Q084,RW-1085,8,1
EVT-02638,Q015,RW-1067,4,1
EVT-02639,Q090,RW-1371,7,1
EVT-02640,Q008,RW-1081,3,1
EVT-02641,Q014,RW-1213,1,1
EVT-02642,Q117,RW-1302,1,1
EVT-02643,Q062,RW-1291,4,1
EVT-02644,Q087,RW-1224,3,1
EVT-02645,Q024,RW-1312,1,1
EVT-02646,Q049,RW-1398,2,1
EVT-02647,Q046,RW-1313,7,1
EVT-02648,Q004,RW-1350,2,1
EVT-02649,Q113,RW-1372,2,1
EVT-02650,Q115,RW-1066,2,1
EVT-02651,Q062,RW-1249,1,1
EVT-02652,Q015,RW-1210,2,1
EVT-02653,Q057,RW-1023,2,1
EVT-02654,Q009,RW-1133,1,1
EVT-02655,Q084,RW-1160,4,1
EVT-02656,Q002,RW-1360,2,1
EVT-02657,Q112,RW-1347,4,1
EVT-02658,Q068,RW-1392,5,1
EVT-02659,Q096,RW-1295,1,1
